location,lat,lon,country,file
Cornwall,41.8437,-73.3293,us,78
Kent,41.7248,-73.4771,us,78
Canaan,42.0273,-73.3293,us,78
Salisbury,41.9834,-73.4212,us,78
Sharon,41.8793,-73.4768,us,78
Falls Village,41.9559,-73.3632,us,78
Sharon,41.8793,-73.4768,us,78
Cornwall,41.8437,-73.3293,us,78
Salisbury,41.9834,-73.4212,us,78
Kent,41.7248,-73.4771,us,78
Canaan,42.0273,-73.3293,us,78
Harwinton,41.7712,-73.0598,us,79
HARWINTON,41.7712,-73.0598,us,79
Harwinton,41.7712,-73.0598,us,79
Connecticut,41.667,-72.6665,us,79
Harwinton,41.7712,-73.0598,us,79
Harwinton,41.7712,-73.0598,us,79
Litchfield,41.7473,-73.1887,us,79
Burlington,41.7693,-72.9645,us,79
Stamford,41.0534,-73.5387,us,79
Connecticut,41.667,-72.6665,us,80
HARTFORD,41.7637,-72.6851,us,80
Connecticut,41.667,-72.6665,us,80
New Jersey,40.1671,-74.4999,us,80
Connecticut,41.667,-72.6665,us,80
U.S.,39.76,-98.5,us,80
Hartford,41.7637,-72.6851,us,80
Connecticut,41.667,-72.6665,us,80
U.S.,39.76,-98.5,us,80
Connecticut,41.667,-72.6665,us,80
Connecticut,41.667,-72.6665,us,80
Africa,7.1881,21.0938,nan,80
Caribbean,15.0,-75.0,nan,80
America,39.76,-98.5,us,80
Connecticut,41.667,-72.6665,us,80
Connecticut,41.667,-72.6665,us,80
TORRINGTON,41.8007,-73.1212,us,81
USA,39.76,-98.5,us,81
BANTAM,41.7245,-73.2362,us,82
Danbury,41.3948,-73.454,us,82
Bantam,41.7245,-73.2362,us,82
New Milford,41.577,-73.4085,us,82
Mexico,23.0,-102.0,mx,82
Danbury,41.3948,-73.454,us,82
New Milford,41.577,-73.4085,us,82
Litchfield,41.7473,-73.1887,us,82
TORRINGTON,41.8007,-73.1212,us,83
Torrington,41.8007,-73.1212,us,83
TORRINGTON,41.8007,-73.1212,us,84
Torrington,41.8007,-73.1212,us,84
Litchfield,41.7473,-73.1887,us,84
Torrington,41.8007,-73.1212,us,84
Harwinton,41.7712,-73.0598,us,84
Bantam,41.7245,-73.2362,us,84
Litchfield,41.7473,-73.1887,us,84
Winsted,41.9212,-73.0601,us,84
Torrington,41.8007,-73.1212,us,84
Naugatuck River,41.3137,-73.0807,us,84
Waterbury,41.5582,-73.0515,us,84
Albany,42.6526,-73.7562,us,84
Torrington,41.8007,-73.1212,us,84
Weston,41.2009,-73.3807,us,84
Glastonbury,41.7123,-72.6081,us,84
Torrington,41.8007,-73.1212,us,84
Torrington,41.8007,-73.1212,us,84
MIDDLETOWN,41.5623,-72.6507,us,85
Middletown,41.5623,-72.6507,us,85
Hartford,41.7637,-72.6851,us,85
Berlin,41.6215,-72.7457,us,85
Berlin,41.6215,-72.7457,us,85
Clinton,41.2787,-72.5276,us,86
CLINTON,41.2787,-72.5276,us,86
New Haven,41.3082,-72.9282,us,86
EAST HAMPTON,41.5759,-72.5026,us,87
East Hampton,41.5759,-72.5026,us,87
East Hampton,41.5759,-72.5026,us,87
East Hampton,41.5759,-72.5026,us,87
Portland,41.5729,-72.6406,us,88
PORTLAND,41.5729,-72.6406,us,88
Oakdale,41.4662,-72.1573,us,89
Wallingford,41.457,-72.8232,us,89
CROMWELL,41.5951,-72.6454,us,90
CROMWELL,41.5951,-72.6454,us,91
CAMBRIDGE,52.2,0.116667,gb,92
Cherry Hinton,52.1833,0.183333,gb,92
Flumeri,41.0778,15.1477,it,92
Italy,42.8333,12.8333,it,92
England,52.1605,-0.703125,gb,92
Kentford,52.2667,0.5,gb,92
Newmarket,52.25,0.416667,gb,92
Cambridge,52.2,0.116667,gb,92
Cambridge,52.2,0.116667,gb,92
Cambridge,52.2,0.116667,gb,92
Cambridge,52.2,0.116667,gb,92
Chesterton,52.2167,0.133333,gb,92
Cambridge,52.2,0.116667,gb,93
Cherry Hinton,52.1833,0.183333,gb,93
Cambridgeshire,52.3333,0.0833333,gb,94
Cambridge,52.3333,0.0833333,gb,94
Peterborough,52.5833,-0.25,gb,94
Cambridgeshire,52.3333,0.0833333,gb,94
Cambridge,52.3333,0.0833333,gb,94
East Cambridgeshire,52.3167,0.3,gb,94
Cambridgeshire,52.3333,0.0833333,gb,94
Huntingdon,52.3333,-0.183333,gb,94
Cambridge,52.2,0.116667,gb,95
Barton,53.68,-0.437651,gb,96
Cambridge,52.2,0.116667,gb,96
Chesterton,52.5333,-0.333333,gb,96
Cambridge,52.2,0.116667,gb,96
UK,54.0,-4.0,gb,96
Cambridge,52.2,0.116667,gb,96
Cambridge,40.0312,-81.5885,us,97
Guernsey County,40.0501,-81.5165,us,98
Guernsey County,40.0501,-81.5165,us,98
Guernsey County,40.0501,-81.5165,us,98
Ohio,40.2503,-83.0002,us,99
MOUNT GILEAD,40.5492,-82.8274,us,99
Ohio,40.2503,-83.0002,us,99
Ohio,40.2503,-83.0002,us,99
Mount Gilead,40.5492,-82.8274,us,99
Morrow County,40.5334,-82.7832,us,99
Ohio,40.2503,-83.0002,us,99
Euclid,41.5931,-81.5268,us,99
Youngstown,41.0998,-80.6495,us,99
Youngstown,41.0998,-80.6495,us,99
Ohio,40.2503,-83.0002,us,99
Mansfield,40.7584,-82.5154,us,99
Richland County,40.7834,-82.5499,us,99
Columbus,39.9612,-82.9988,us,99
Toledo,41.6639,-83.5552,us,99
BYESVILLE,39.9698,-81.5365,us,100
Byesville,39.9698,-81.5365,us,100
Guernsey County,40.0501,-81.5165,us,100
Cambridge,40.0312,-81.5885,us,100
Cambridge,40.0312,-81.5885,us,100
Pleasant City,39.9037,-81.5454,us,100
Lore City,39.9848,-81.4585,us,100
Cambridge,40.0312,-81.5885,us,100
Ohio,40.2503,-83.0002,us,101
COLUMBUS,39.9612,-82.9988,us,101
Ohio,40.2503,-83.0002,us,101
Ohio,40.2503,-83.0002,us,101
U.S.,39.76,-98.5,us,101
Ohio,40.2503,-83.0002,us,101
Wooster,40.8051,-81.9351,us,101
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,102
Franklin County,39.9667,-83.0166,us,102
Akron,41.0814,-81.519,us,102
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,102
Ohio,40.2503,-83.0002,us,103
COLUMBUS,39.9612,-82.9988,us,103
Ohio,40.2503,-83.0002,us,103
Ohio,40.2503,-83.0002,us,103
Columbus,39.9612,-82.9988,us,103
Ohio,40.2503,-83.0002,us,103
Ohio,40.2503,-83.0002,us,103
ORLANDO,28.5383,-81.3792,us,104
Fla.,28.7505,-82.5001,us,104
Orlando,28.5383,-81.3792,us,104
Fla.,28.7505,-82.5001,us,104
Ohio,40.2503,-83.0002,us,105
LEBANON,39.4353,-84.203,us,105
Ohio,40.2503,-83.0002,us,105
Warren County,39.4334,-84.1666,us,105
Hamilton Township,39.3228,-84.2069,us,105
Chesterland,41.5223,-81.3379,us,106
Lakeville,40.6562,-82.1271,us,106
Ohio,40.2503,-83.0002,us,106
U.S.,39.76,-98.5,us,106
American,39.76,-98.5,us,106
New Concord,39.9937,-81.734,us,107
New Concord,39.9937,-81.734,us,107
New Concord,39.9937,-81.734,us,107
New Concord,39.9937,-81.734,us,107
SOUTH CHARLESTON,38.3684,-81.6996,us,108
W.Va.,38.5004,-80.5001,us,108
Charleston,38.3498,-81.6326,us,108
CHARLESTON,38.3498,-81.6326,us,109
W.Va.,38.5004,-80.5001,us,109
Charleston,38.3498,-81.6326,us,109
Charleston,38.3498,-81.6326,us,109
South Charleston,38.3684,-81.6996,us,109
Charleston,38.3498,-81.6326,us,109
Charleston,38.3498,-81.6326,us,109
Charleston,38.3498,-81.6326,us,109
Cross Lanes,38.4204,-81.7907,us,109
South Charleston,38.3684,-81.6996,us,109
CHARLESTON,38.3498,-81.6326,us,110
W.Va.,38.5004,-80.5001,us,110
S.C.,38.3684,-81.6996,us,111
SOUTH CHARLESTON,38.3684,-81.6996,us,111
W.Va.,38.5004,-80.5001,us,111
South Charleston,38.3684,-81.6996,us,111
South Charleston,38.3684,-81.6996,us,111
South Charleston,38.3684,-81.6996,us,111
West Virginia,38.5004,-80.5001,us,111
West Virginia,38.5004,-80.5001,us,111
Virginia Beach,36.8529,-75.978,us,111
Va.,37.5481,-77.4467,us,111
Cedar Grove,38.2212,-81.4279,us,111
Cabell County,38.4334,-82.2499,us,111
Bluefield,37.2698,-81.2223,us,111
St. Albans,38.3857,-81.8362,us,111
Kanawha City,38.3215,-81.5821,us,111
South Charleston,38.3684,-81.6996,us,111
Shawnee Park,38.3779,-81.7596,us,111
Institute,38.3837,-81.7654,us,111
South Charleston,38.3684,-81.6996,us,111
West Virginia,38.5004,-80.5001,us,111
South Charleston,38.3684,-81.6996,us,111
South Charleston,38.3684,-81.6996,us,111
South Charleston,38.3684,-81.6996,us,111
Charleston,38.3498,-81.6326,us,112
Charleston,38.3498,-81.6326,us,112
Kanawha City,38.3215,-81.5821,us,112
Bronx County,40.8273,-73.9236,us,112
N.Y,43.0003,-75.4999,us,112
Kanawha County,38.3334,-81.5665,us,113
Kanawha County,38.3334,-81.5665,us,113
American,39.76,-98.5,us,113
Grant County,39.1168,-79.1998,us,113
Nitro,38.4148,-81.844,us,113
South Charleston,38.3684,-81.6996,us,114
French,46.0,2.0,fr,114
South Charleston,38.3684,-81.6996,us,114
West Virginia,38.5004,-80.5001,us,114
South Charleston,38.3684,-81.6996,us,114
United States,39.76,-98.5,us,114
West Virginia,38.5004,-80.5001,us,114
American,39.76,-98.5,us,114
German,51.5,10.5,de,114
American,39.76,-98.5,us,114
Mason County,38.8001,-82.0001,us,114
American,39.76,-98.5,us,114
Mason County,38.8001,-82.0001,us,114
Mason County,38.8001,-82.0001,us,114
American,39.76,-98.5,us,114
Mason County,38.8001,-82.0001,us,114
Kanawha River,38.8379,-82.1426,us,115
CHARLESTON,38.3498,-81.6326,us,115
W.Va.,38.5004,-80.5001,us,115
Kanawha River,38.8379,-82.1426,us,115
Charleston,38.3498,-81.6326,us,115
Charleston,38.3498,-81.6326,us,115
West Virginia,38.5004,-80.5001,us,115
CHARLESTON,38.3498,-81.6326,us,116
W.Va.,38.5004,-80.5001,us,116
CHARLESTON,38.3498,-81.6326,us,117
W.Va.,38.5004,-80.5001,us,117
Kanawha County,38.3334,-81.5665,us,117
Nitro,38.4148,-81.844,us,117
West Virginia,38.5004,-80.5001,us,117
Kanawha County,38.3334,-81.5665,us,117
Kanawha County,38.3334,-81.5665,us,117
Las Vegas,36.175,-115.137,us,117
Iowa,42.0003,-93.5005,us,117
Missouri,38.2503,-92.5005,us,117
Nevada,39.2502,-116.751,us,117
CHARLESTON,38.3498,-81.6326,us,118
W.Va.,38.5004,-80.5001,us,118
Lewisburg,37.8018,-80.4456,us,118
Oregon,44.0001,-120.501,us,118
Virginia,37.5481,-77.4467,us,118
W. Va.,38.5004,-80.5001,us,118
U.S.,39.76,-98.5,us,118
Americans,39.76,-98.5,us,118
West Virginia,38.5004,-80.5001,us,118
Canaan Valley,39.1348,-79.4045,us,118
Greenbrier,37.9501,-80.4165,us,118
Pocahontas County,38.3168,-80.0331,us,118
Anthony Creek,37.8918,-80.3262,us,118
Lewisburg,37.8018,-80.4456,us,118
Williams,38.3851,-80.5134,us,118
Cranberry,38.2996,-80.6137,us,118
Virginia,37.5481,-77.4467,us,118
Mount Hood,45.3735,-121.696,us,118
Oregon,44.0001,-120.501,us,118
Pictured Rocks National Lakeshore,46.5611,-86.3282,us,118
Michigan,44.2503,-85.5003,us,118
Utah,39.2502,-111.751,us,118
Zion National Park,37.3,-113.051,us,118
Rocky Mountain National Park,40.3333,-105.709,us,118
Colorado,39.0003,-105.501,us,118
East Bank,38.2182,-81.4429,us,119
Kanawha County,38.3334,-81.5665,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
Kanawha County,38.3334,-81.5665,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
Kanawha County,38.3334,-81.5665,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
East Bank,38.2182,-81.4429,us,119
W.Va.,38.5004,-80.5001,us,120
CHARLESTON,38.3498,-81.6326,us,120
W.Va.,38.5004,-80.5001,us,120
West Virginia,38.5004,-80.5001,us,120
Princeton,37.3662,-81.1026,us,120
Mercer County,37.4001,-81.1165,us,120
West Virginia,38.5004,-80.5001,us,120
U.S.,39.76,-98.5,us,120
W. Va.,38.5004,-80.5001,us,120
CHARLESTON,38.3498,-81.6326,us,120
W.Va.,38.5004,-80.5001,us,120
West Virginia,38.5004,-80.5001,us,120
CHARLESTON,38.3498,-81.6326,us,121
W.Va.,38.5004,-80.5001,us,121
Charleston,38.3498,-81.6326,us,121
Kanawha,38.3334,-81.5665,us,121
West Side,38.3657,-81.6518,us,121
Kanawha,38.3334,-81.5665,us,121
Kanawha County,38.3334,-81.5665,us,121
Dunbar,38.3606,-81.7374,us,121
Kanawha County,38.3334,-81.5665,us,121
West Side,38.3657,-81.6518,us,121
HURRICANE,38.4326,-82.0201,us,122
W.Va.,38.5004,-80.5001,us,122
Putnam County,38.5168,-81.8832,us,122
Hurricane,38.4326,-82.0201,us,122
Putnam County,38.5168,-81.8832,us,122
Hurricane,38.4326,-82.0201,us,122
Hurricane,38.4326,-82.0201,us,122
Putnam County,38.5168,-81.8832,us,122
Hurricane,38.4326,-82.0201,us,122
Kanawha County,38.3334,-81.5665,us,123
West Virginia,38.5004,-80.5001,us,123
California,37.2502,-119.751,us,123
Massachusetts,42.3656,-71.1083,us,123
Braxton,38.7168,-80.6998,us,123
Hardy,39.0168,-78.8164,us,123
Raleigh,37.7501,-81.2498,us,123
Berkeley,39.4501,-78.0331,us,123
Raleigh,37.7568,-81.1743,us,123
McDowell,37.3668,-81.6498,us,123
West Virginia,38.5004,-80.5001,us,123
Kanawha,38.3334,-81.5665,us,123
Monongalia,39.6501,-80.0331,us,123
Charleston,32.7766,-79.9309,us,124
Anderson,34.5034,-82.6501,us,124
Ravenel,32.7632,-80.2501,us,124
Charleston,32.7766,-79.9309,us,124
Charleston,32.7766,-79.9309,us,124
Florence,34.1954,-79.7626,us,124
Charleston,32.7766,-79.9309,us,124
Charleston County,32.7668,-79.9665,us,124
ATLANTIC BEACH,33.8027,-78.7164,us,125
South Carolina,34.0004,-81.0001,us,125
Atlantic Beach,33.8027,-78.7164,us,125
Myrtle Beach,33.6891,-78.8867,us,125
Horry County,33.9168,-78.9831,us,125
North Myrtle Beach,33.816,-78.68,us,125
North Charleston,32.8886,-80.0075,us,126
Goose Creek,32.981,-80.0326,us,127
Goose Creek,32.981,-80.0326,us,127
Berkeley County,33.1835,-79.9498,us,127
S.C.,34.0004,-81.0001,us,127
ISLE OF PALMS,32.7868,-79.7948,us,128
Charleston,32.7766,-79.9309,us,129
Charleston,32.7766,-79.9309,us,129
Hampton Park,32.8002,-79.9562,us,129
Charleston,32.7766,-79.9309,us,129
Columbia,34.0007,-81.0348,us,130
U.S.,39.76,-98.5,us,130
Columbia,34.0007,-81.0348,us,131
Columbia,34.0007,-81.0348,us,131
Columbia,34.0007,-81.0348,us,131
S.C.,34.0004,-81.0001,us,131
S.C.,34.0004,-81.0001,us,131
Columbia,34.0007,-81.0348,us,131
Swansea,33.7382,-81.0979,us,132
Swansea,33.7382,-81.0979,us,132
Lexington County,33.9001,-81.2998,us,132
S.C.,34.0004,-81.0001,us,132
U.S.,39.76,-98.5,us,132
Lexington County,33.9001,-81.2998,us,133
Lexington County,33.9001,-81.2998,us,133
Lexington,33.9815,-81.2362,us,133
Lexington,33.9815,-81.2362,us,134
Lexington,33.9815,-81.2362,us,134
Swansea,33.7382,-81.0979,us,134
W. Columbia,33.9935,-81.074,us,135
West Columbia,33.9935,-81.074,us,135
Lexington County,33.9001,-81.2998,us,135
Columbia,34.0007,-81.0348,us,135
Gaston,33.8171,-81.1009,us,135
Columbia,34.0007,-81.0348,us,135
Lexington County,33.9001,-81.2998,us,136
Batesburg-Leesville,33.9101,-81.5373,us,136
Swansea,33.7382,-81.0979,us,136
Batesburg-Leesville,33.9101,-81.5373,us,136
Lexington,33.9815,-81.2362,us,136
Lexington County,33.9001,-81.2998,us,136
South Carolina,34.0004,-81.0001,us,137
U.S.,39.76,-98.5,us,137
Chapin,34.166,-81.3498,us,138
Chapin,34.166,-81.3498,us,138
S.C.,34.0004,-81.0001,us,138
Lexington County,33.9001,-81.2998,us,138
Greer,34.9387,-82.2271,us,139
South Carolina,34.0004,-81.0001,us,139
Greer,34.9387,-82.2271,us,139
Lake Robinson,34.4035,-80.1498,us,139
Lake Cunningham,34.9851,-82.2582,us,139
Greenville,34.8526,-82.394,us,139
Spartanburg,34.9496,-81.932,us,139
Greer,34.9387,-82.2271,us,139
Greer Station,34.9387,-82.2271,us,139
Greer Station,34.9387,-82.2271,us,139
Greer Station,34.9387,-82.2271,us,139
Greer Station,34.9387,-82.2271,us,139
Greer,34.9387,-82.2271,us,139
Greer,34.9387,-82.2271,us,139
Greenville,34.8526,-82.394,us,139
Spartanburg,34.9496,-81.932,us,139
Greer,34.9387,-82.2271,us,139
Greer,34.9387,-82.2271,us,139
Greer,34.9387,-82.2271,us,139
West Columbia,33.9935,-81.074,us,140
West Columbia,33.9935,-81.074,us,140
West Columbia,33.9935,-81.074,us,140
Columbia,34.0007,-81.0348,us,140
West Columbia,33.9935,-81.074,us,140
Columbia,34.0007,-81.0348,us,140
Lexington,33.9815,-81.2362,us,140
South Carolina,34.0004,-81.0001,us,140
West Columbia,33.9935,-81.074,us,140
West Columbia,33.9935,-81.074,us,140
Lexington County,33.9001,-81.2998,us,140
Riverbanks,34.016,-81.0687,us,141
Riverbanks,34.016,-81.0687,us,141
Santa Ana,33.7456,-117.868,us,141
Alexandria,31.1981,29.9192,eg,141
Riverbanks,34.016,-81.0687,us,142
Columbia,35.6151,-87.0353,us,143
Columbia,35.6151,-87.0353,us,143
Nashville,36.1659,-86.7844,us,143
Nashville,36.1659,-86.7844,us,143
Nashville,36.1659,-86.7844,us,143
Columbia,35.6151,-87.0353,us,143
Columbia,35.6151,-87.0353,us,144
WOODBURY,35.8276,-86.0717,us,145
Cannon County,35.8001,-86.05,us,145
Tennessee,35.7503,-86.2503,us,145
Maury County,35.6334,-87.0667,us,146
Lawrenceburg,35.2423,-87.3347,us,147
LAWRENCEBURG,35.2423,-87.3347,us,147
Tennessee,35.7503,-86.2503,us,147
Tennessee,35.7503,-86.2503,us,147
Lawrenceburg,35.2423,-87.3347,us,147
Williamson County,35.9001,-86.9,us,147
Tennessee,35.7503,-86.2503,us,147
Tennessee,35.7503,-86.2503,us,147
Lawrenceburg,35.2423,-87.3347,us,147
Shelbyville,35.4834,-86.4603,us,147
Tennessee,35.7503,-86.2503,us,147
Tennessee,35.7503,-86.2503,us,147
Williamson County,35.9001,-86.9,us,147
Tennessee,35.7503,-86.2503,us,147
Ohio,40.2503,-83.0002,us,148
Ohio,40.2503,-83.0002,us,148
Washington,38.8951,-77.0364,us,148
D.C.,38.9171,-77.0003,us,148
Ohio,40.2503,-83.0002,us,148
Ohio,40.2503,-83.0002,us,148
Columbus,39.9612,-82.9988,us,148
Ohio,40.2503,-83.0002,us,148
Columbus,39.9612,-82.9988,us,148
Arkansas,34.7504,-92.5004,us,148
Minnesota,46.2502,-94.2506,us,148
Ohio,40.2503,-83.0002,us,148
Cleveland,41.4995,-81.6954,us,149
Geauga,41.5006,-81.1665,us,149
Medina,41.1001,-81.8832,us,149
Cleveland,41.4995,-81.6954,us,149
FAIRFIELD,41.1412,-73.2637,us,150
Conn.,41.667,-72.6665,us,150
Fairfield,41.1412,-73.2637,us,150
Bridgeport,41.167,-73.2048,us,150
Ohio,40.2503,-83.0002,us,151
Cleveland,41.4995,-81.6954,us,151
Columbus,39.9612,-82.9988,us,151
Dayton,39.7589,-84.1916,us,151
Cincinnati,39.162,-84.4569,us,151
Ohio,40.2503,-83.0002,us,151
Kettering,39.6895,-84.1688,us,151
Ohio,40.2503,-83.0002,us,151
Ohio,40.2503,-83.0002,us,151
Beachwood,41.4645,-81.5087,us,151
Ashland,40.8687,-82.3182,us,151
Columbus,39.9612,-82.9988,us,151
West Virginia,38.5004,-80.5001,us,152
Wood County,39.2001,-81.5012,us,152
W. Va.,38.5004,-80.5001,us,152
Greenwood,37.8554,-81.6307,us,152
W. Va.,38.5004,-80.5001,us,152
Meigs County,39.1001,-82.0165,us,152
Pomeroy,39.0276,-82.0338,us,152
Meigs County,39.1001,-82.0165,us,152
Meigs County,39.1001,-82.0165,us,152
Athens,39.3292,-82.1013,us,152
Columbus,39.9612,-82.9988,us,153
Pleasant Township,39.8392,-83.1949,us,153
Madison Township,39.8792,-82.8663,us,153
Grove City,39.8815,-83.093,us,153
Pleasant,39.8392,-83.1949,us,153
Madison,39.8792,-82.8663,us,153
Dublin,40.0992,-83.1141,us,153
Ohioans,40.2503,-83.0002,us,153
Franklin County,39.9667,-83.0166,us,153
Columbus,39.9612,-82.9988,us,154
Cleveland,41.4995,-81.6954,us,154
Decatur,33.7748,-84.2963,us,155
Decatur,33.7748,-84.2963,us,155
DeKalb County,33.7504,-84.2333,us,156
DeKalb,33.7504,-84.2333,us,156
DeKalb,33.7504,-84.2333,us,157
DeKalb County,33.7504,-84.2333,us,157
North Druid Hills,33.8168,-84.3133,us,157
DeKalb,33.7504,-84.2333,us,158
Decatur,33.7748,-84.2963,us,158
DeKalb County,33.7504,-84.2333,us,158
North Druid Hills,33.8168,-84.3133,us,158
DeKalb,33.7504,-84.2333,us,158
DeKalb,33.7504,-84.2333,us,158
DeKalb,33.7504,-84.2333,us,158
North Druid Hills,33.8168,-84.3133,us,158
Decatur,33.7748,-84.2963,us,158
Decatur,33.7748,-84.2963,us,159
Avondale Estates,33.7715,-84.2671,us,159
Decatur,33.7748,-84.2963,us,159
Avondale Estates,33.7715,-84.2671,us,159
DeKalb County,33.7504,-84.2333,us,159
Decatur,33.7748,-84.2963,us,159
Decatur,33.7748,-84.2963,us,159
Avondale,33.7715,-84.2671,us,159
Decatur,33.7748,-84.2963,us,159
Avondale,33.7715,-84.2671,us,159
Avondale,33.7715,-84.2671,us,159
Avondale,33.7715,-84.2671,us,159
Avondale,33.7715,-84.2671,us,159
Clayton County,33.5334,-84.3666,us,160
Dunwoody,33.9462,-84.3346,us,160
Clayton County,33.5334,-84.3666,us,160
Lovejoy,33.4362,-84.3144,us,160
Jonesboro,33.5215,-84.3538,us,160
Lovejoy,33.4362,-84.3144,us,160
Ohio,40.2503,-83.0002,us,160
Georgia,32.7504,-83.5002,us,160
Nigeria,10.0,8.0,ng,160
DeKalb,41.9295,-88.7504,us,161
DeKalb,41.9295,-88.7504,us,161
DeKalb,41.9295,-88.7504,us,161
DeKalb,41.9295,-88.7504,us,161
DeKalb County,41.9167,-88.7504,us,161
DeKalb County,41.9167,-88.7504,us,161
Sycamore,41.9889,-88.6868,us,162
DeKalb County,41.9167,-88.7504,us,162
Hopkins Park,41.9467,-88.7373,us,162
DeKalb,41.9295,-88.7504,us,162
DeKalb County,41.9167,-88.7504,us,162
DeKalb County,41.9167,-88.7504,us,162
DeKalb,41.9295,-88.7504,us,162
DeKalb County,41.9167,-88.7504,us,162
Sycamore,41.9889,-88.6868,us,162
DeKalb,41.9295,-88.7504,us,163
MALTA,41.9298,-88.8609,us,164
Malta,41.9298,-88.8609,us,164
Kirkland,42.0925,-88.8512,us,165
Kirkland,42.0925,-88.8512,us,165
Kirkland,42.0925,-88.8512,us,165
DeKALB,41.9295,-88.7504,us,166
DeKalb,41.9295,-88.7504,us,166
DeKalb,41.9295,-88.7504,us,166
Illinois,40.0003,-89.2504,us,166
DeKalb,41.9295,-88.7504,us,166
Kish River,42.1861,-89.1312,us,167
Kishwaukee River,42.1861,-89.1312,us,167
Wisconsin,44.5002,-90.0004,us,167
DeKalb,41.9295,-88.7504,us,167
Hopkins Park,41.9467,-88.7373,us,167
DeKalb,41.9295,-88.7504,us,167
DeKalb County,33.7504,-84.2333,us,167
West Allis,43.0167,-88.007,us,167
Wis.,44.5002,-90.0004,us,167
Hopkins Park,41.9467,-88.7373,us,167
DeKalb,41.9295,-88.7504,us,167
DeKalb,41.9295,-88.7504,us,167
DeKalb,41.9295,-88.7504,us,167
Irish,53.0,-8.0,ie,168
Irish,53.0,-8.0,ie,168
Dublin,40.0992,-83.1141,us,168
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,169
Dublin,40.0992,-83.1141,us,170
Dublin,40.0992,-83.1141,us,170
Toronto,43.7001,-79.4163,ca,170
Ontario,49.2501,-84.4998,ca,170
Canada,60.0,-96.0,ca,170
Coffman Park,40.1048,-83.1355,us,170
Dublin,40.0992,-83.1141,us,170
Dublin,40.0992,-83.1141,us,170
Jerome Township,40.1414,-83.238,us,170
Dublin,40.0992,-83.1141,us,170
Dublin,40.0992,-83.1141,us,170
Cuyahoga Falls,41.1339,-81.4846,us,170
Dublin,40.0992,-83.1141,us,170
Dublin,40.0992,-83.1141,us,171
Dublin,40.0992,-83.1141,us,171
Dublin,40.0992,-83.1141,us,172
Dublin,40.0992,-83.1141,us,172
Franklin County,39.9667,-83.0166,us,172
Dublin,40.0992,-83.1141,us,172
Dublin,40.0992,-83.1141,us,172
Dublin,40.0992,-83.1141,us,172
Columbus,39.9612,-82.9988,us,172
Dublin,40.0992,-83.1141,us,172
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Ohio,40.2503,-83.0002,us,173
Dublin,40.0992,-83.1141,us,173
Dublin,40.0992,-83.1141,us,173
Chestatee River,34.287,-83.9246,us,174
Gainesville,34.2979,-83.8241,us,175
Gainesville,34.2979,-83.8241,us,175
Hall County,34.3168,-83.7832,us,175
Georgia,32.7504,-83.5002,us,175
Gainesville,34.2979,-83.8241,us,175
Gainesville,34.2979,-83.8241,us,176
Georgia,32.7504,-83.5002,us,176
Hall County,34.3168,-83.7832,us,177
Forsyth County,34.2168,-84.1166,us,177
Hall County,34.3168,-83.7832,us,177
Hall,34.3168,-83.7832,us,177
Forsyth,34.2168,-84.1166,us,177
Buford,34.1207,-84.0043,us,178
Gwinnett County,33.9501,-84.0499,us,178
Buford,34.1207,-84.0043,us,178
Gwinnett,33.9501,-84.0499,us,178
Gwinnett County,33.9501,-84.0499,us,178
Gainesville,33.6259,-97.1333,us,179
Norman,35.2226,-97.4395,us,180
D.C.,38.9171,-77.0003,us,180
Gainesville,33.6259,-97.1333,us,180
Norman,35.2226,-97.4395,us,180
Okla.,35.5003,-97.5006,us,180
Washington D.C.,38.8951,-77.0364,us,180
Gainesville,33.6259,-97.1333,us,180
American,39.76,-98.5,us,180
Americans,39.76,-98.5,us,180
D.C.,38.9171,-77.0003,us,180
American,39.76,-98.5,us,180
U.S.,39.76,-98.5,us,180
Iraq,33.0,44.0,iq,180
